origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
0,2021-12-29,magnitud,1,LSTM,0.0,1.0125806331634521,1.0123921632766724,1.051089882850647,1.0319507122039795,0.029800784858763387,30,16950,3690,7.0,0.0,0.46657571407841214,0.1830262665205927
0,2021-12-29,magnitud,1,LSTM,1.0,0.9807654619216919,0.9768953323364258,1.0248736143112183,1.0188968181610107,0.016509620273042876,30,16950,3690,17.0,10.0,0.2960616129992613,0.19637300340986963
0,2021-12-29,magnitud,1,LSTM,2.0,0.9835129976272583,0.9820291996002197,1.0276604890823364,1.0283195972442627,0.017226979477945933,30,16950,3690,10.0,3.0,0.28887568625496396,0.19397993380231643
0,2021-12-29,magnitud,5,volatilidad reciente,,0.9409126043319702,0.9329581260681152,1.0,1.0,0.0,30,16830,3570,,,,
0,2021-12-29,magnitud,5,persistencia,,1.2833296060562134,1.2694125175476074,1.360449194908142,1.3679522275924683,0.016039083182768258,30,16830,3570,,,,
0,2021-12-29,magnitud,5,regresion agrupada,,0.9779443144798279,0.9615291357040405,1.0406309366226196,1.0408210754394531,0.00951978826707729,30,16830,3570,,,,
0,2021-12-29,magnitud,5,LSTM,0.0,0.973602831363678,0.9746267795562744,1.029728651046753,1.0342837572097778,0.019885558723316613,30,16830,3570,9.0,2.0,0.21958051271962398,0.1338606761824904
0,2021-12-29,magnitud,5,LSTM,1.0,0.9627674221992493,0.9705959558486938,1.0193414688110352,1.0197477340698242,0.01550797538050198,30,16830,3570,9.0,2.0,0.21425305724595534,0.14744137323489695
0,2021-12-29,magnitud,5,LSTM,2.0,0.9713583588600159,0.9732820987701416,1.0263832807540894,1.0307114124298096,0.01988581037579861,30,16830,3570,9.0,2.0,0.34235669531379687,0.1289880144212282
0,2021-12-29,magnitud,10,volatilidad reciente,,0.9257135391235352,0.9179268479347229,1.0,1.0,0.0,30,16680,3420,,,,
0,2021-12-29,magnitud,10,persistencia,,1.2594603300094604,1.2419369220733643,1.3578850030899048,1.3565099239349365,0.014571834948883618,30,16680,3420,,,,
0,2021-12-29,magnitud,10,regresion agrupada,,0.9656845331192017,0.9436941146850586,1.0455015897750854,1.0465312004089355,0.010965077441411055,30,16680,3420,,,,
0,2021-12-29,magnitud,10,LSTM,0.0,0.9622675776481628,0.9701470136642456,1.0358597040176392,1.043997049331665,0.01710830696885357,30,16680,3420,11.0,4.0,0.23712331621032773,0.1268680001411474
0,2021-12-29,magnitud,10,LSTM,1.0,0.961123526096344,0.9712285995483398,1.034273386001587,1.0390558242797852,0.017619713782488534,30,16680,3420,12.0,5.0,0.16641626619931424,0.14813669951576175
0,2021-12-29,magnitud,10,LSTM,2.0,0.96043860912323,0.9682028293609619,1.0334612131118774,1.043563961982727,0.017953802176455844,30,16680,3420,11.0,4.0,0.2178405219632568,0.08974274761523261
0,2021-12-29,magnitud,20,volatilidad reciente,,0.8987017869949341,0.8830803632736206,1.0,1.0,0.0,30,16410,3150,,,,
0,2021-12-29,magnitud,20,persistencia,,1.2377700805664062,1.2132713794708252,1.3746765851974487,1.375601053237915,0.012530287185119528,30,16410,3150,,,,
0,2021-12-29,magnitud,20,regresion agrupada,,0.9407231211662292,0.9051223993301392,1.05060613155365,1.0447763204574585,0.014773816672070873,30,16410,3150,,,,
0,2021-12-29,magnitud,20,LSTM,0.0,0.9369304180145264,0.9456847310066223,1.0381513833999634,1.0433526039123535,0.016734869648687402,30,16410,3150,13.0,6.0,0.17467476077950916,0.11696296798495145
0,2021-12-29,magnitud,20,LSTM,1.0,0.9366377592086792,0.9440267086029053,1.0374045372009277,1.0441879034042358,0.01731014450197006,30,16410,3150,13.0,6.0,0.16542154670907902,0.14587322301589525
0,2021-12-29,magnitud,20,LSTM,2.0,0.9391908049583435,0.9389262795448303,1.0382307767868042,1.0405356884002686,0.022367031753274733,30,16410,3150,9.0,2.0,0.16583793899760796,0.07924165086677441
1,2022-06-30,nivel,1,cero,,1.077761173248291,1.0860100984573364,1.0,1.0,0.0,30,20760,3720,,,,
1,2022-06-30,nivel,1,deriva,,1.0920979976654053,1.1004517078399658,1.0133246183395386,1.0123662948608398,0.00353791389017064,30,20760,3720,,,,
1,2022-06-30,nivel,1,ingenua,,1.5310958623886108,1.542790174484253,1.4211463928222656,1.4147365093231201,0.023256963348063306,30,20760,3720,,,,
1,2022-06-30,nivel,1,regresion agrupada,,1.13740873336792,1.1606402397155762,1.0549088716506958,1.0502548217773438,0.008833207521006414,30,20760,3720,,,,
