origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
6,2023-07-27,magnitud,10,LSTM sin signo,1,0.8539021015167236,0.8139791488647461,0.9453609585762024,0.9469259977340698,0.003276675609734443,274,148150,6302,14,7,0.08820735522592521,0.09485571133374962
6,2023-07-27,magnitud,20,LSTM sin signo,0,0.8557616472244263,0.8197824954986572,0.9487422704696655,0.9491704702377319,0.0036237210907020634,274,147602,5754,15,8,0.08084903382397607,0.07702648964108483
6,2023-07-27,magnitud,20,LSTM sin signo,1,0.8571068048477173,0.8225485682487488,0.9501369595527649,0.9516493082046509,0.003639405935692344,274,147602,5754,9,2,0.10259700127178399,0.09634559434649746
7,2024-01-26,magnitud,1,LSTM sin signo,0,0.8426253199577332,0.7596806287765503,0.9463104605674744,0.9424077868461609,0.008374841220799222,274,155548,6850,15,8,0.1693147158519806,0.1746355975904551
7,2024-01-26,magnitud,1,LSTM sin signo,1,0.8440597653388977,0.7669620513916016,0.9477517008781433,0.9452762603759766,0.008080150498413746,274,155548,6850,15,8,0.16495731054180252,0.2036213474777086
7,2024-01-26,magnitud,5,LSTM sin signo,0,0.8427755236625671,0.8176873922348022,0.9630182385444641,0.9621212482452393,0.0033871595372175632,274,155274,6576,27,20,0.09985747722574376,0.11129939303268514
7,2024-01-26,magnitud,5,LSTM sin signo,1,0.8441731929779053,0.8185111284255981,0.964928388595581,0.9647992849349976,0.0033936516416086817,274,155274,6576,8,1,0.1176188205793819,0.11991505354912906
7,2024-01-26,magnitud,10,LSTM sin signo,0,0.8284434080123901,0.8057801723480225,0.9594526290893555,0.9603158235549927,0.0034317862002373745,274,155000,6302,17,10,0.09066792849217704,0.0899818923029274
7,2024-01-26,magnitud,10,LSTM sin signo,1,0.8281277418136597,0.8074512481689453,0.9592583775520325,0.960342526435852,0.0034490990787550708,274,155000,6302,18,11,0.09502346197100166,0.09159044382890852
7,2024-01-26,magnitud,20,LSTM sin signo,0,0.8203936815261841,0.7995994687080383,0.9582399129867554,0.9586226940155029,0.003473622205842208,274,154452,6028,15,8,0.08112794406317322,0.0739323415559106
7,2024-01-26,magnitud,20,LSTM sin signo,1,0.8212798833847046,0.7998101711273193,0.9592904448509216,0.959823489189148,0.0035974882358422175,274,154452,6028,15,8,0.10394779845628123,0.09682905617546265
8,2024-07-29,magnitud,1,LSTM sin signo,0,1.0040613412857056,0.9610292315483093,0.9637994766235352,0.9549727439880371,0.00813736437669321,274,162398,6576,22,15,0.1702634910649554,0.19022255844370586
8,2024-07-29,magnitud,1,LSTM sin signo,1,1.0058194398880005,0.963459849357605,0.9655401110649109,0.9616295099258423,0.008522131218949694,274,162398,6576,14,7,0.15693219042141138,0.1868130539932589
8,2024-07-29,magnitud,5,LSTM sin signo,0,0.8997857570648193,0.8686442375183105,0.940379798412323,0.9428915977478027,0.0038734874049257914,274,162124,6576,10,3,0.09564530419931991,0.10883962607440137
8,2024-07-29,magnitud,5,LSTM sin signo,1,0.8991586565971375,0.8702867031097412,0.9392904043197632,0.9413455724716187,0.0039446775256879165,274,162124,6576,20,13,0.11472087825592667,0.11709047449100468
8,2024-07-29,magnitud,10,LSTM sin signo,0,0.8824305534362793,0.854181170463562,0.9382033348083496,0.9401620626449585,0.003897830489599059,274,161850,6302,16,9,0.09427798130677492,0.08653289576077254
8,2024-07-29,magnitud,10,LSTM sin signo,1,0.8809831142425537,0.8534183502197266,0.9366747736930847,0.9382832646369934,0.004116013538528773,274,161850,6302,14,7,0.09090107845327866,0.09500203164526824
8,2024-07-29,magnitud,20,LSTM sin signo,0,0.8666073679924011,0.838914155960083,0.9332865476608276,0.9390921592712402,0.0044666128316931605,274,161302,5754,23,16,0.08524757317561071,0.06513329388399604
8,2024-07-29,magnitud,20,LSTM sin signo,1,0.865668773651123,0.8370240330696106,0.9320582151412964,0.9373708963394165,0.004502117645814272,274,161302,5754,16,9,0.10885297738476148,0.08683030828892618
9,2025-01-29,magnitud,1,LSTM sin signo,0,1.2510727643966675,1.1885366439819336,0.9431843757629395,0.9386433362960815,0.008791975188009104,274,169248,6576,8,1,0.17434786940612507,0.1694774238555903
